"Year","Municip_number","Species","Total_catch_new","Municip_name_new"
2005,"1834","Atlantic cod",97.533,"Luroy"
2005,"1834","Haddock",5.5734,"Luroy"
2005,"1834","Redfish",5.694,"Luroy"
2005,"1834","Saithe",53.5452,"Luroy"
2005,"1835","Atlantic cod",92.9936,"Traena"
2005,"1835","Atlantic herring",166.206,"Traena"
2005,"1835","Haddock",3.3698,"Traena"
2005,"1835","Redfish",2.199,"Traena"
2005,"1835","Saithe",394.8034,"Traena"
2005,"1836","Atlantic cod",77.3715,"Rodoy"
2005,"1836","Haddock",94.177,"Rodoy"
2005,"1836","Redfish",32.1074,"Rodoy"
2005,"1836","Saithe",195.0027,"Rodoy"
2005,"1837","Atlantic cod",225.8691,"Meloy"
2005,"1837","Haddock",110.6833,"Meloy"
2005,"1837","Redfish",25.912,"Meloy"
2005,"1837","Saithe",133.1624,"Meloy"
2005,"1838","Atlantic cod",45.8355,"Gildeskal"
2005,"1838","Haddock",7.448,"Gildeskal"
2005,"1838","Redfish",1.6482,"Gildeskal"
2005,"1838","Saithe",11.4581,"Gildeskal"
2005,"1840","Atlantic cod",0.3945,"Saltdal"
2005,"1840","Haddock",0.2086,"Saltdal"
2005,"1840","Saithe",0.1823,"Saltdal"
2005,"1841","Atlantic cod",29.6688,"Fauske"
2005,"1841","Haddock",6.9617,"Fauske"
2005,"1841","Redfish",0.8015,"Fauske"
2005,"1841","Saithe",12.5931,"Fauske"
2005,"1845","Atlantic cod",43.6005,"Sorfold"
2005,"1845","Haddock",8.141,"Sorfold"
2005,"1845","Redfish",4.266,"Sorfold"
2005,"1845","Saithe",90.3246,"Sorfold"
2005,"1848","Atlantic cod",188.2804,"Steigen"
2005,"1848","Haddock",26.201,"Steigen"
2005,"1848","Redfish",33.8888,"Steigen"
2005,"1848","Saithe",241.9252,"Steigen"
2005,"1850","Atlantic cod",305.9046,"Tysfjord"
2005,"1850","Haddock",10.1593,"Tysfjord"
2005,"1850","Redfish",1.0312,"Tysfjord"
2005,"1850","Saithe",306.7922,"Tysfjord"
2005,"1851","Atlantic cod",0.267,"Lodingen"
2005,"1851","Atlantic herring",17.968,"Lodingen"
2005,"1851","Saithe",0.2012,"Lodingen"
2005,"1856","Atlantic cod",4586.2748,"Rost"
2005,"1856","Haddock",109.8667,"Rost"
2005,"1856","Redfish",8.2775,"Rost"
2005,"1856","Saithe",857.6629,"Rost"
2005,"1857","Atlantic cod",489.102,"Vaeroy"
2005,"1857","Atlantic herring",766.502,"Vaeroy"
2005,"1857","Greenland halibut",10.6579,"Vaeroy"
2005,"1857","Haddock",38.7381,"Vaeroy"
2005,"1857","Redfish",4.546,"Vaeroy"
2005,"1857","Saithe",238.507,"Vaeroy"
2005,"1859","Atlantic cod",1452.6037,"Flakstad"
2005,"1859","Greenland halibut",24.8675,"Flakstad"
2005,"1859","Haddock",229.0801,"Flakstad"
2005,"1859","Redfish",9.082,"Flakstad"
2005,"1859","Saithe",411.689,"Flakstad"
2005,"1860","Atlantic cod",699.1903,"Vestvagoy"
2005,"1860","Greenland halibut",0.4169,"Vestvagoy"
2005,"1860","Haddock",54.3498,"Vestvagoy"
2005,"1860","Redfish",4.9905,"Vestvagoy"
2005,"1860","Saithe",423.895,"Vestvagoy"
2005,"1865","Atlantic cod",1212.9228,"Vagan"
2005,"1865","Greenland halibut",43.5808,"Vagan"
2005,"1865","Haddock",140.2811,"Vagan"
2005,"1865","Redfish",48.7164,"Vagan"
2005,"1865","Saithe",619.76,"Vagan"
2005,"1866","Atlantic cod",66.702,"Hadsel"
2005,"1866","Haddock",7.788,"Hadsel"
2005,"1866","Redfish",0.489,"Hadsel"
2005,"1866","Saithe",62.9778,"Hadsel"
2005,"1867","Atlantic cod",536.2713,"Bo"
2005,"1867","Greenland halibut",23.0149,"Bo"
2005,"1867","Haddock",59.2696,"Bo"
2005,"1867","Redfish",7.073,"Bo"
2005,"1867","Saithe",177.2048,"Bo"
2005,"1868","Atlantic cod",1086.559,"Oksnes"
2005,"1868","Greenland halibut",310.7124,"Oksnes"
2005,"1868","Haddock",324.5756,"Oksnes"
2005,"1868","Redfish",2.5065,"Oksnes"
2005,"1868","Saithe",206.7878,"Oksnes"
2005,"1870","Atlantic cod",0.87,"Sortland"
2005,"1870","Haddock",0.224,"Sortland"
2005,"1870","Redfish",0.5209,"Sortland"
2005,"1870","Saithe",2.4246,"Sortland"
2005,"1871","Atlantic cod",252.4056,"Andoy"
2005,"1871","Greenland halibut",8.2692,"Andoy"
2005,"1871","Haddock",11.753,"Andoy"
2005,"1871","Redfish",14.9614,"Andoy"
2005,"1871","Saithe",425.5207,"Andoy"
2005,"1874","Atlantic cod",1043.206,"Moskenes"
2005,"1874","Greenland halibut",9.4224,"Moskenes"
2005,"1874","Haddock",150.1968,"Moskenes"
2005,"1874","Redfish",2.256,"Moskenes"
2005,"1874","Saithe",531.0636,"Moskenes"
2005,"1903","Atlantic cod",182.4015,"Harstad"
2005,"1903","Haddock",19.8517,"Harstad"
2005,"1903","Redfish",67.6779,"Harstad"
2005,"1903","Saithe",363.7257,"Harstad"
2005,"1903","Shrimp",1.919,"Harstad"
2005,"1902","Atlantic cod",1426.8605,"Tromso"
2005,"1902","Greenland halibut",134.6531,"Tromso"
2005,"1902","Haddock",143.4344,"Tromso"
2005,"1902","Redfish",47.3097,"Tromso"
2005,"1902","Saithe",198.8282,"Tromso"
2005,"1911","Atlantic cod",70.431,"Kvaefjord"
2005,"1911","Haddock",6.5618,"Kvaefjord"
2005,"1911","Redfish",0.342,"Kvaefjord"
2005,"1911","Saithe",66.1659,"Kvaefjord"
2005,"1919","Redfish",0.081,"Gratangen"
2005,"1919","Saithe",0.0203,"Gratangen"
2005,"1928","Atlantic cod",687.8672,"Torsken"
2005,"1928","Haddock",17.0847,"Torsken"
2005,"1928","Redfish",45.9085,"Torsken"
2005,"1928","Saithe",66.5951,"Torsken"
2005,"1929","Atlantic cod",752.6627,"Berg"
2005,"1929","Greenland halibut",45.0398,"Berg"
2005,"1929","Haddock",119.8303,"Berg"
2005,"1929","Redfish",1.7569,"Berg"
2005,"1929","Saithe",99.4574,"Berg"
2005,"1931","Atlantic cod",302.0245,"Lenvik"
2005,"1931","Greenland halibut",14.646,"Lenvik"
2005,"1931","Haddock",57.9561,"Lenvik"
2005,"1931","Redfish",7.813,"Lenvik"
2005,"1931","Saithe",81.0421,"Lenvik"
2005,"1933","Atlantic cod",61.9938,"Balsfjord"
2005,"1933","Haddock",36.6002,"Balsfjord"
2005,"1933","Redfish",3.333,"Balsfjord"
2005,"1933","Saithe",8.3229,"Balsfjord"
2005,"1936","Atlantic cod",1445.0206,"Karlsoy"
2005,"1936","Greenland halibut",42.9505,"Karlsoy"
2005,"1936","Haddock",533.121,"Karlsoy"
2005,"1936","Redfish",43.5945,"Karlsoy"
2005,"1936","Saithe",204.9178,"Karlsoy"
2005,"1938","Atlantic cod",0.237,"Lyngen"
2005,"1939","Atlantic cod",13.4121,"Storfjord"
2005,"1939","Haddock",1.6999,"Storfjord"
2005,"1939","Redfish",0.063,"Storfjord"
2005,"1939","Saithe",6.4038,"Storfjord"
2005,"1940","Atlantic cod",158.3877,"Kafjord"
2005,"1940","Greenland halibut",0.0046,"Kafjord"
2005,"1940","Haddock",77.6032,"Kafjord"
2005,"1940","Redfish",14.312,"Kafjord"
2005,"1940","Saithe",106.7757,"Kafjord"
2005,"1941","Atlantic cod",799.554,"Skjervoy"
2005,"1941","Greenland halibut",0.0072,"Skjervoy"
2005,"1941","Haddock",189.379,"Skjervoy"
2005,"1941","Redfish",69.4685,"Skjervoy"
2005,"1941","Saithe",259.4309,"Skjervoy"
2005,"1942","Atlantic cod",128.8238,"Nordreisa"
2005,"1942","Haddock",12.3617,"Nordreisa"
2005,"1942","Redfish",1.229,"Nordreisa"
2005,"1942","Saithe",88.0567,"Nordreisa"
2005,"1943","Atlantic cod",401.869,"Kvaenangen"
2005,"1943","Haddock",35.3273,"Kvaenangen"
2005,"1943","Redfish",13.651,"Kvaenangen"
2005,"1943","Saithe",60.1067,"Kvaenangen"
2005,"2002","Atlantic cod",1001.3655,"Vardo"
2005,"2002","Greenland halibut",32.0496,"Vardo"
2005,"2002","Haddock",204.7875,"Vardo"
2005,"2002","Kingcrab",75.03,"Vardo"
2005,"2002","Redfish",20.4876,"Vardo"
2005,"2002","Saithe",30.8029,"Vardo"
2005,"2003","Kingcrab",0.02,"Vadso"
2005,"2004","Atlantic cod",1319.1784,"Hammerfest"
2005,"2004","Greenland halibut",3.5268,"Hammerfest"
2005,"2004","Haddock",72.2537,"Hammerfest"
2005,"2004","Redfish",25.2836,"Hammerfest"
2005,"2004","Saithe",281.8332,"Hammerfest"
2005,"2012","Atlantic cod",57.6382,"Alta"
2005,"2012","Haddock",2.4164,"Alta"
2005,"2012","Redfish",1.4989,"Alta"
2005,"2012","Saithe",3.1406,"Alta"
2005,"2014","Atlantic cod",708.8695,"Loppa"
2005,"2014","Haddock",69.0077,"Loppa"
2005,"2014","Redfish",20.382,"Loppa"
2005,"2014","Saithe",75.2802,"Loppa"
2005,"2015","Atlantic cod",1767.8551,"Hasvik"
2005,"2015","Greenland halibut",0.0451,"Hasvik"
2005,"2015","Haddock",293.8862,"Hasvik"
2005,"2015","Redfish",12.5655,"Hasvik"
2005,"2015","Saithe",139.6732,"Hasvik"
2005,"2017","Atlantic cod",111.293,"Kvalsund"
2005,"2017","Haddock",3.8474,"Kvalsund"
2005,"2017","Redfish",0.167,"Kvalsund"
2005,"2017","Saithe",7.1384,"Kvalsund"
2005,"2018","Atlantic cod",2390.1938,"Masoy"
2005,"2018","Haddock",396.82,"Masoy"
2005,"2018","Kingcrab",1.721,"Masoy"
2005,"2018","Redfish",10.298,"Masoy"
2005,"2018","Saithe",163.0988,"Masoy"
2005,"2019","Atlantic cod",3675.8081,"Nordkapp"
2005,"2019","Greenland halibut",0.3124,"Nordkapp"
2005,"2019","Haddock",688.8001,"Nordkapp"
2005,"2019","Kingcrab",21.1022,"Nordkapp"
2005,"2019","Redfish",41.2495,"Nordkapp"
2005,"2019","Saithe",413.1206,"Nordkapp"
2005,"2020","Atlantic cod",134.5365,"Porsanger"
2005,"2020","Haddock",1.3368,"Porsanger"
2005,"2020","Saithe",2.5909,"Porsanger"
2005,"2022","Atlantic cod",1143.3925,"Lebesby"
2005,"2022","Greenland halibut",5.3868,"Lebesby"
2005,"2022","Haddock",204.5887,"Lebesby"
2005,"2022","Kingcrab",40.1625,"Lebesby"
2005,"2022","Redfish",11.9894,"Lebesby"
2005,"2022","Saithe",58.242,"Lebesby"
2005,"2023","Atlantic cod",1188.0151,"Gamvik"
2005,"2023","Greenland halibut",23.5896,"Gamvik"
2005,"2023","Haddock",331.9654,"Gamvik"
2005,"2023","Kingcrab",131.015,"Gamvik"
2005,"2023","Redfish",18,"Gamvik"
2005,"2023","Saithe",22.7949,"Gamvik"
2005,"2024","Atlantic cod",579.7182,"Berlevag"
2005,"2024","Greenland halibut",13.9346,"Berlevag"
2005,"2024","Haddock",159.8317,"Berlevag"
2005,"2024","Kingcrab",1.0999,"Berlevag"
2005,"2024","Redfish",19.4547,"Berlevag"
2005,"2024","Saithe",7.1671,"Berlevag"
2005,"2027","Atlantic cod",53.913,"Nesseby"
2005,"2027","Haddock",5.0804,"Nesseby"
2005,"2027","Kingcrab",37.698,"Nesseby"
2005,"2027","Redfish",0.012,"Nesseby"
2005,"2027","Saithe",34.0237,"Nesseby"
2005,"2028","Atlantic cod",670.1408,"Batsfjord"
2005,"2028","Greenland halibut",1.453,"Batsfjord"
2005,"2028","Haddock",323.4885,"Batsfjord"
2005,"2028","Kingcrab",83.2595,"Batsfjord"
2005,"2028","Redfish",32.128,"Batsfjord"
2005,"2028","Saithe",64.9998,"Batsfjord"
2005,"2030","Atlantic cod",57.2655,"Sor-Varanger"
2005,"2030","Greenland halibut",0.0869,"Sor-Varanger"
2005,"2030","Haddock",33.1739,"Sor-Varanger"
2005,"2030","Kingcrab",227.9941,"Sor-Varanger"
2005,"2030","Redfish",1.6778,"Sor-Varanger"
2005,"2030","Saithe",0.9413,"Sor-Varanger"
2006,"1804","Atlantic cod",173.2464,"Bodo"
2006,"1804","Haddock",13.1805,"Bodo"
2006,"1804","Redfish",23.4003,"Bodo"
2006,"1804","Saithe",150.788,"Bodo"
2006,"1805","Atlantic cod",3.9342,"Narvik"
2006,"1805","Haddock",0.2114,"Narvik"
2006,"1805","Saithe",5.4891,"Narvik"
2006,"1811","Atlantic cod",62.2231,"Bindal"
2006,"1811","Haddock",7.5992,"Bindal"
2006,"1811","Redfish",7.519,"Bindal"
2006,"1811","Saithe",63.3938,"Bindal"
2006,"1812","Atlantic cod",0.0825,"Somna"
2006,"1812","Haddock",0.0308,"Somna"
2006,"1812","Redfish",0.11,"Somna"
2006,"1812","Saithe",0.6212,"Somna"
2006,"1813","Atlantic cod",184.6785,"Bronnoy"
2006,"1813","Haddock",15.8242,"Bronnoy"
2006,"1813","Redfish",6.547,"Bronnoy"
2006,"1813","Saithe",164.3969,"Bronnoy"
2006,"1815","Atlantic cod",111.012,"Vega"
2006,"1815","Atlantic herring",263.176,"Vega"
2006,"1815","Haddock",6.8816,"Vega"
2006,"1815","Redfish",4.704,"Vega"
2006,"1815","Saithe",66.7271,"Vega"
2006,"1818","Atlantic cod",151.839,"Heroy"
2006,"1818","Atlantic herring",200.221,"Heroy"
2006,"1818","Haddock",18.6111,"Heroy"
2006,"1818","Redfish",8.241,"Heroy"
2006,"1818","Saithe",310.3166,"Heroy"
2006,"1820","Atlantic cod",0.237,"Alstahaug"
2006,"1820","Haddock",0.1106,"Alstahaug"
2006,"1820","Redfish",0.2145,"Alstahaug"
2006,"1820","Saithe",0.1378,"Alstahaug"
2006,"1822","Atlantic cod",0.093,"Leirfjord"
2006,"1822","Haddock",0.014,"Leirfjord"
2006,"1822","Saithe",0.3497,"Leirfjord"
2006,"1824","Atlantic cod",0.24,"Vefsn"
2006,"1824","Haddock",0.035,"Vefsn"
2006,"1824","Saithe",0.104,"Vefsn"
2006,"1827","Atlantic cod",119.769,"Donna"
2006,"1827","Atlantic herring",4.2,"Donna"
2006,"1827","Haddock",28.6328,"Donna"
2006,"1827","Redfish",4.08,"Donna"
2006,"1827","Saithe",66.3727,"Donna"
2006,"1828","Atlantic cod",3.9345,"Nesna"
2006,"1828","Haddock",0.273,"Nesna"
2006,"1828","Saithe",0.351,"Nesna"
2006,"1832","Atlantic cod",2.7593,"Hemnes"
2006,"1832","Haddock",0.3836,"Hemnes"
2006,"1832","Saithe",0.2311,"Hemnes"
2006,"1834","Atlantic cod",174.954,"Luroy"
2006,"1834","Haddock",10.5757,"Luroy"
2006,"1834","Redfish",2.574,"Luroy"
2006,"1834","Saithe",62.014,"Luroy"
2006,"1835","Atlantic cod",184.9568,"Traena"
2006,"1835","Haddock",10.5641,"Traena"
2006,"1835","Redfish",4.619,"Traena"
2006,"1835","Saithe",600.3852,"Traena"
2006,"1836","Atlantic cod",120.1695,"Rodoy"
2006,"1836","Haddock",104.1588,"Rodoy"
2006,"1836","Redfish",32.8368,"Rodoy"
2006,"1836","Saithe",257.7128,"Rodoy"
2006,"1837","Atlantic cod",267.2733,"Meloy"
2006,"1837","Atlantic herring",26,"Meloy"
2006,"1837","Haddock",93.6411,"Meloy"
2006,"1837","Redfish",25.349,"Meloy"
2006,"1837","Saithe",142.5041,"Meloy"
2006,"1838","Atlantic cod",57.621,"Gildeskal"
2006,"1838","Haddock",7.7728,"Gildeskal"
2006,"1838","Redfish",2.918,"Gildeskal"
2006,"1838","Saithe",20.0149,"Gildeskal"
2006,"1841","Atlantic cod",23.3951,"Fauske"
2006,"1841","Haddock",6.8117,"Fauske"
2006,"1841","Redfish",1.7857,"Fauske"
2006,"1841","Saithe",14.7017,"Fauske"
2006,"1845","Atlantic cod",44.6235,"Sorfold"
2006,"1845","Haddock",10.255,"Sorfold"
2006,"1845","Redfish",2.987,"Sorfold"
2006,"1845","Saithe",73.71,"Sorfold"
2006,"1848","Atlantic cod",164.6301,"Steigen"
2006,"1848","Haddock",23.5772,"Steigen"
2006,"1848","Redfish",10.9405,"Steigen"
2006,"1848","Saithe",262.4864,"Steigen"
2006,"1850","Atlantic cod",157.6831,"Tysfjord"
2006,"1850","Haddock",5.1436,"Tysfjord"
2006,"1850","Redfish",0.647,"Tysfjord"
2006,"1850","Saithe",193.4622,"Tysfjord"
2006,"1851","Atlantic cod",15.1824,"Lodingen"
2006,"1851","Atlantic herring",21.145,"Lodingen"
2006,"1851","Haddock",1.3062,"Lodingen"
2006,"1851","Redfish",0.5321,"Lodingen"
2006,"1851","Saithe",27.1819,"Lodingen"
2006,"1854","Atlantic herring",71.2,"Ballangen"
2006,"1854","Saithe",0.3106,"Ballangen"
2006,"1856","Atlantic cod",4342.9389,"Rost"
2006,"1856","Haddock",109.1936,"Rost"
2006,"1856","Redfish",10.03,"Rost"
2006,"1856","Saithe",945.9511,"Rost"
2006,"1857","Atlantic cod",418.2814,"Vaeroy"
2006,"1857","Atlantic herring",151.466,"Vaeroy"
2006,"1857","Haddock",50.2683,"Vaeroy"
2006,"1857","Redfish",2.288,"Vaeroy"
2006,"1857","Saithe",150.7332,"Vaeroy"
2006,"1859","Atlantic cod",1546.4678,"Flakstad"
2006,"1859","Greenland halibut",42.8011,"Flakstad"
2006,"1859","Haddock",232.7265,"Flakstad"
2006,"1859","Redfish",12.7085,"Flakstad"
2006,"1859","Saithe",359.4426,"Flakstad"
2006,"1860","Atlantic cod",754.5062,"Vestvagoy"
2006,"1860","Greenland halibut",24.2429,"Vestvagoy"
2006,"1860","Haddock",81.1142,"Vestvagoy"
2006,"1860","Redfish",9.5191,"Vestvagoy"
2006,"1860","Saithe",563.8162,"Vestvagoy"
2006,"1865","Atlantic cod",1174.6135,"Vagan"
2006,"1865","Atlantic herring",42.302,"Vagan"
2006,"1865","Haddock",114.5353,"Vagan"
2006,"1865","Redfish",30.4245,"Vagan"
2006,"1865","Saithe",421.1993,"Vagan"
2006,"1866","Atlantic cod",71.749,"Hadsel"
2006,"1866","Haddock",16.8948,"Hadsel"
2006,"1866","Redfish",1.95,"Hadsel"
2006,"1866","Saithe",96.1447,"Hadsel"
2006,"1867","Atlantic cod",324.5377,"Bo"
2006,"1867","Greenland halibut",15.7824,"Bo"
2006,"1867","Haddock",64.2253,"Bo"
2006,"1867","Redfish",4.732,"Bo"
2006,"1867","Saithe",155.3348,"Bo"
2006,"1868","Atlantic cod",909.5561,"Oksnes"
2006,"1868","Greenland halibut",267.5622,"Oksnes"
2006,"1868","Haddock",314.5964,"Oksnes"
2006,"1868","Redfish",11.7205,"Oksnes"
2006,"1868","Saithe",219.707,"Oksnes"
2006,"1870","Atlantic cod",1.014,"Sortland"
2006,"1870","Haddock",0.5376,"Sortland"
2006,"1870","Redfish",0.38,"Sortland"
2006,"1870","Saithe",0.3686,"Sortland"
2006,"1871","Atlantic cod",258.8038,"Andoy"
2006,"1871","Greenland halibut",0.222,"Andoy"
2006,"1871","Haddock",8.1109,"Andoy"
2006,"1871","Redfish",27.4015,"Andoy"
2006,"1871","Saithe",691.372,"Andoy"
2006,"1874","Atlantic cod",751.6429,"Moskenes"
2006,"1874","Haddock",139.6206,"Moskenes"
2006,"1874","Redfish",1.7,"Moskenes"
2006,"1874","Saithe",542.343,"Moskenes"
2006,"1903","Atlantic cod",149.6836,"Harstad"
2006,"1903","Haddock",15.7066,"Harstad"
2006,"1903","Redfish",51.306,"Harstad"
2006,"1903","Saithe",331.1978,"Harstad"
2006,"1902","Atlantic cod",1596.938,"Tromso"
2006,"1902","Greenland halibut",176.8939,"Tromso"
2006,"1902","Haddock",259.0651,"Tromso"
2006,"1902","Redfish",31.803,"Tromso"
2006,"1902","Saithe",337.6908,"Tromso"
2006,"1902","Shrimp",1.681,"Tromso"
2006,"1911","Atlantic cod",57.738,"Kvaefjord"
2006,"1911","Haddock",6.8768,"Kvaefjord"
2006,"1911","Redfish",0.209,"Kvaefjord"
2006,"1911","Saithe",81.9554,"Kvaefjord"
2006,"1925","Redfish",0.13,"Sorreisa"
2006,"1925","Saithe",1.7118,"Sorreisa"
2006,"1928","Atlantic cod",463.4891,"Torsken"
2006,"1928","Greenland halibut",24.2088,"Torsken"
2006,"1928","Haddock",51.7973,"Torsken"
2006,"1928","Redfish",20.7455,"Torsken"
2006,"1928","Saithe",53.621,"Torsken"
2006,"1929","Atlantic cod",1045.014,"Berg"
2006,"1929","Greenland halibut",9.0972,"Berg"
2006,"1929","Haddock",122.9809,"Berg"
2006,"1929","Redfish",1.776,"Berg"
2006,"1929","Saithe",109.8213,"Berg"
2006,"1931","Atlantic cod",238.9463,"Lenvik"
2006,"1931","Greenland halibut",10.0344,"Lenvik"
2006,"1931","Haddock",65.5974,"Lenvik"
2006,"1931","Redfish",9.7385,"Lenvik"
2006,"1931","Saithe",83.0834,"Lenvik"
2006,"1933","Atlantic cod",57.409,"Balsfjord"
2006,"1933","Haddock",30.2183,"Balsfjord"
2006,"1933","Redfish",0.989,"Balsfjord"
2006,"1933","Saithe",4.5987,"Balsfjord"
2006,"1936","Atlantic cod",1912.1474,"Karlsoy"
2006,"1936","Greenland halibut",2.5464,"Karlsoy"
2006,"1936","Haddock",412.0761,"Karlsoy"
2006,"1936","Redfish",28.0494,"Karlsoy"
2006,"1936","Saithe",303.8572,"Karlsoy"
2006,"1940","Atlantic cod",93.8682,"Kafjord"
2006,"1940","Haddock",34.348,"Kafjord"
2006,"1940","Redfish",11.814,"Kafjord"
2006,"1940","Saithe",121.4697,"Kafjord"
2006,"1941","Atlantic cod",828.7585,"Skjervoy"
2006,"1941","Haddock",241.551,"Skjervoy"
2006,"1941","Redfish",64.8355,"Skjervoy"
2006,"1941","Saithe",278.6157,"Skjervoy"
2006,"1942","Atlantic cod",88.1769,"Nordreisa"
2006,"1942","Haddock",10.788,"Nordreisa"
2006,"1942","Redfish",2.787,"Nordreisa"
2006,"1942","Saithe",84.0712,"Nordreisa"
2006,"1943","Atlantic cod",278.2321,"Kvaenangen"
2006,"1943","Haddock",23.5688,"Kvaenangen"
2006,"1943","Redfish",15.847,"Kvaenangen"
2006,"1943","Saithe",149.0089,"Kvaenangen"
2006,"2002","Atlantic cod",755.4723,"Vardo"
2006,"2002","Greenland halibut",12.3103,"Vardo"
2006,"2002","Haddock",162.1557,"Vardo"
2006,"2002","Kingcrab",53.214,"Vardo"
2006,"2002","Redfish",29.4565,"Vardo"
2006,"2002","Saithe",14.4142,"Vardo"
2006,"2003","Kingcrab",30.823,"Vadso"
2006,"2004","Atlantic cod",1320.8174,"Hammerfest"
2006,"2004","Greenland halibut",2.3076,"Hammerfest"
2006,"2004","Haddock",80.9554,"Hammerfest"
2006,"2004","Redfish",8.8622,"Hammerfest"
2006,"2004","Saithe",221.5654,"Hammerfest"
2006,"2012","Atlantic cod",245.922,"Alta"
2006,"2012","Haddock",12.0695,"Alta"
2006,"2012","Redfish",11.3197,"Alta"
2006,"2012","Saithe",65.8551,"Alta"
2006,"2014","Atlantic cod",707.1271,"Loppa"
2006,"2014","Haddock",164.3765,"Loppa"
2006,"2014","Redfish",13.086,"Loppa"
2006,"2014","Saithe",171.8739,"Loppa"
2006,"2015","Atlantic cod",2765.0902,"Hasvik"
2006,"2015","Haddock",387.8865,"Hasvik"
2006,"2015","Redfish",21.7105,"Hasvik"
2006,"2015","Saithe",471.8652,"Hasvik"
2006,"2017","Kingcrab",2.2681,"Kvalsund"
2006,"2018","Atlantic cod",2382.2364,"Masoy"
2006,"2018","Greenland halibut",0.0036,"Masoy"
2006,"2018","Haddock",316.6163,"Masoy"
2006,"2018","Redfish",14.3127,"Masoy"
2006,"2018","Saithe",357.8548,"Masoy"
2006,"2019","Atlantic cod",2063.2242,"Nordkapp"
2006,"2019","Haddock",534.0334,"Nordkapp"
2006,"2019","Kingcrab",24.6762,"Nordkapp"
2006,"2019","Redfish",40.465,"Nordkapp"
2006,"2019","Saithe",387.6353,"Nordkapp"
2006,"2020","Atlantic cod",104.0456,"Porsanger"
2006,"2020","Haddock",3.4224,"Porsanger"
2006,"2020","Kingcrab",59.551,"Porsanger"
2006,"2020","Redfish",0.2,"Porsanger"
2006,"2020","Saithe",1.6179,"Porsanger"
2006,"2022","Atlantic cod",766.9276,"Lebesby"
2006,"2022","Haddock",152.7887,"Lebesby"
2006,"2022","Kingcrab",28.7695,"Lebesby"
2006,"2022","Redfish",10.699,"Lebesby"
2006,"2022","Saithe",23.958,"Lebesby"
2006,"2023","Atlantic cod",485.992,"Gamvik"
2006,"2023","Greenland halibut",23.7716,"Gamvik"
2006,"2023","Haddock",237.9175,"Gamvik"
2006,"2023","Kingcrab",105.7095,"Gamvik"
2006,"2023","Redfish",17.634,"Gamvik"
2006,"2023","Saithe",24.3824,"Gamvik"
2006,"2024","Atlantic cod",399.1987,"Berlevag"
2006,"2024","Greenland halibut",20.7835,"Berlevag"
2006,"2024","Haddock",189.0845,"Berlevag"
2006,"2024","Kingcrab",37.0032,"Berlevag"
2006,"2024","Redfish",24.6555,"Berlevag"
2006,"2024","Saithe",3.8489,"Berlevag"
2006,"2027","Atlantic cod",76.7265,"Nesseby"
2006,"2027","Haddock",6.4745,"Nesseby"
2006,"2027","Kingcrab",21.156,"Nesseby"
2006,"2027","Redfish",0.37,"Nesseby"
2006,"2027","Saithe",76.9501,"Nesseby"
2006,"2028","Atlantic cod",376.3755,"Batsfjord"
2006,"2028","Greenland halibut",4.4772,"Batsfjord"
2006,"2028","Haddock",173.052,"Batsfjord"
2006,"2028","Kingcrab",35.097,"Batsfjord"
2006,"2028","Redfish",27.838,"Batsfjord"
2006,"2028","Saithe",97.9328,"Batsfjord"
2006,"2030","Atlantic cod",94.359,"Sor-Varanger"
2006,"2030","Greenland halibut",0.0429,"Sor-Varanger"
2006,"2030","Haddock",59.4393,"Sor-Varanger"
2006,"2030","Kingcrab",129.365,"Sor-Varanger"
2006,"2030","Redfish",1.8182,"Sor-Varanger"
2006,"2030","Saithe",25.5622,"Sor-Varanger"
2007,"1804","Atlantic cod",176.3836,"Bodo"
2007,"1804","Haddock",13.361,"Bodo"
2007,"1804","Redfish",33.0375,"Bodo"
2007,"1804","Saithe",208.231,"Bodo"
2007,"1805","Atlantic cod",3.3671,"Narvik"
2007,"1805","Haddock",0.1278,"Narvik"
2007,"1805","Saithe",1.3348,"Narvik"
2007,"1811","Atlantic cod",86.6033,"Bindal"
2007,"1811","Haddock",7.9114,"Bindal"
2007,"1811","Redfish",9.148,"Bindal"
2007,"1811","Saithe",57.2073,"Bindal"
2007,"1812","Atlantic cod",0.0825,"Somna"
2007,"1812","Saithe",0.1418,"Somna"
2007,"1813","Atlantic cod",213.2603,"Bronnoy"
2007,"1813","Haddock",21.1426,"Bronnoy"
2007,"1813","Redfish",3.8959,"Bronnoy"
2007,"1813","Saithe",118.5741,"Bronnoy"
2007,"1815","Atlantic cod",96.0695,"Vega"
2007,"1815","Haddock",7.3374,"Vega"
2007,"1815","Redfish",1.248,"Vega"
2007,"1815","Saithe",38.3692,"Vega"
2007,"1818","Atlantic cod",104.352,"Heroy"
2007,"1818","Haddock",10.2749,"Heroy"
2007,"1818","Redfish",12.473,"Heroy"
2007,"1818","Saithe",271.938,"Heroy"
2007,"1820","Atlantic cod",0.105,"Alstahaug"
2007,"1820","Haddock",0.0546,"Alstahaug"
2007,"1820","Saithe",0.1553,"Alstahaug"
2007,"1822","Atlantic cod",0.03,"Leirfjord"
2007,"1822","Saithe",0.1351,"Leirfjord"
2007,"1824","Atlantic cod",0.2295,"Vefsn"
2007,"1824","Haddock",0.035,"Vefsn"
2007,"1824","Saithe",0.158,"Vefsn"
