"Year","Municip_number","Species","Total_catch_new","Municip_name_new"
2000,"1835","Atlantic mackerel",60.352,"Traena"
2000,"1835","Capelin",383.693,"Traena"
2000,"1835","Greenland halibut",105.78,"Traena"
2000,"1835","Haddock",80.086,"Traena"
2000,"1835","Redfish",69.472,"Traena"
2000,"1835","Saithe",1039.4932,"Traena"
2000,"1836","Atlantic cod",202.0533,"Rodoy"
2000,"1836","Greenland halibut",27.6,"Rodoy"
2000,"1836","Haddock",116.4954,"Rodoy"
2000,"1836","Redfish",240.4534,"Rodoy"
2000,"1836","Saithe",361.2698,"Rodoy"
2000,"1836","Shrimp",176.191,"Rodoy"
2000,"1837","Atlantic cod",280.9995,"Meloy"
2000,"1837","Haddock",226.4158,"Meloy"
2000,"1837","Redfish",91.9253,"Meloy"
2000,"1837","Saithe",187.8592,"Meloy"
2000,"1838","Atlantic cod",50.406,"Gildeskal"
2000,"1838","Haddock",15.3692,"Gildeskal"
2000,"1838","Redfish",20.741,"Gildeskal"
2000,"1838","Saithe",58.3832,"Gildeskal"
2000,"1845","Atlantic cod",52.4745,"Sorfold"
2000,"1845","Haddock",7.5418,"Sorfold"
2000,"1845","Redfish",17.138,"Sorfold"
2000,"1845","Saithe",90.7433,"Sorfold"
2000,"1848","Atlantic cod",593.2988,"Steigen"
2000,"1848","Atlantic herring",55.92,"Steigen"
2000,"1848","Atlantic mackerel",48.717,"Steigen"
2000,"1848","Haddock",98.5341,"Steigen"
2000,"1848","Redfish",183.3845,"Steigen"
2000,"1848","Saithe",571.025,"Steigen"
2000,"1849","Atlantic mackerel",41.529,"Hamaroy"
2000,"1850","Atlantic cod",70.7055,"Tysfjord"
2000,"1850","Haddock",1.6618,"Tysfjord"
2000,"1850","Redfish",0.689,"Tysfjord"
2000,"1850","Saithe",26.914,"Tysfjord"
2000,"1851","Atlantic herring",4672.278,"Lodingen"
2000,"1851","Atlantic mackerel",23.838,"Lodingen"
2000,"1851","Capelin",899.614,"Lodingen"
2000,"1854","Atlantic mackerel",2.115,"Ballangen"
2000,"1856","Atlantic cod",5020.4131,"Rost"
2000,"1856","Atlantic herring",63.681,"Rost"
2000,"1856","Haddock",314.3369,"Rost"
2000,"1856","Redfish",99.9274,"Rost"
2000,"1856","Saithe",1574.8266,"Rost"
2000,"1857","Atlantic cod",3475.7675,"Vaeroy"
2000,"1857","Atlantic herring",8843.544,"Vaeroy"
2000,"1857","Greenland halibut",42.7716,"Vaeroy"
2000,"1857","Haddock",441.2048,"Vaeroy"
2000,"1857","Redfish",49.1145,"Vaeroy"
2000,"1857","Saithe",1440.9039,"Vaeroy"
2000,"1859","Atlantic cod",3684.0625,"Flakstad"
2000,"1859","Greenland halibut",158.9676,"Flakstad"
2000,"1859","Haddock",664.4921,"Flakstad"
2000,"1859","Redfish",31.104,"Flakstad"
2000,"1859","Saithe",1252.9795,"Flakstad"
2000,"1860","Atlantic cod",5465.4323,"Vestvagoy"
2000,"1860","Greenland halibut",210.3144,"Vestvagoy"
2000,"1860","Haddock",617.1242,"Vestvagoy"
2000,"1860","Redfish",149.7956,"Vestvagoy"
2000,"1860","Saithe",3013.7083,"Vestvagoy"
2000,"1865","Atlantic cod",9999.1357,"Vagan"
2000,"1865","Atlantic herring",12688.161,"Vagan"
2000,"1865","Atlantic mackerel",21.677,"Vagan"
2000,"1865","Capelin",155.714,"Vagan"
2000,"1865","Greenland halibut",95.5596,"Vagan"
2000,"1865","Haddock",1050.3363,"Vagan"
2000,"1865","Redfish",330.8238,"Vagan"
2000,"1865","Saithe",4988.7567,"Vagan"
2000,"1865","Shrimp",12.575,"Vagan"
2000,"1866","Atlantic cod",176.5377,"Hadsel"
2000,"1866","Greenland halibut",2.3124,"Hadsel"
2000,"1866","Haddock",48.3126,"Hadsel"
2000,"1866","Redfish",40.656,"Hadsel"
2000,"1866","Saithe",138.4378,"Hadsel"
2000,"1867","Atlantic cod",979.4326,"Bo"
2000,"1867","Atlantic herring",10370.707,"Bo"
2000,"1867","Capelin",405.726,"Bo"
2000,"1867","Greenland halibut",16.4005,"Bo"
2000,"1867","Haddock",233.1056,"Bo"
2000,"1867","Redfish",40.502,"Bo"
2000,"1867","Saithe",1808.4018,"Bo"
2000,"1868","Atlantic cod",3742.1898,"Oksnes"
2000,"1868","Atlantic herring",493.498,"Oksnes"
2000,"1868","Greenland halibut",427.0699,"Oksnes"
2000,"1868","Haddock",913.9364,"Oksnes"
2000,"1868","Redfish",322.7119,"Oksnes"
2000,"1868","Saithe",2739.5925,"Oksnes"
2000,"1870","Atlantic cod",1.6695,"Sortland"
2000,"1870","Atlantic herring",13808.787,"Sortland"
2000,"1870","Blue whiting",8.2,"Sortland"
2000,"1870","Capelin",133.794,"Sortland"
2000,"1870","Haddock",0.147,"Sortland"
2000,"1871","Atlantic cod",3869.5087,"Andoy"
2000,"1871","Greenland halibut",225.2436,"Andoy"
2000,"1871","Haddock",634.4788,"Andoy"
2000,"1871","Redfish",962.054,"Andoy"
2000,"1871","Saithe",3291.8699,"Andoy"
2000,"1874","Atlantic cod",3158.1778,"Moskenes"
2000,"1874","Greenland halibut",241.4868,"Moskenes"
2000,"1874","Haddock",509.2589,"Moskenes"
2000,"1874","Redfish",55.7945,"Moskenes"
2000,"1874","Saithe",2173.6414,"Moskenes"
2000,"1903","Atlantic cod",145.2001,"Harstad"
2000,"1903","Capelin",40,"Harstad"
2000,"1903","Haddock",42.3742,"Harstad"
2000,"1903","Redfish",197.2304,"Harstad"
2000,"1903","Saithe",1454.4883,"Harstad"
2000,"1902","Atlantic cod",4517.112,"Tromso"
2000,"1902","Atlantic herring",51395.26,"Tromso"
2000,"1902","Blue whiting",7.373,"Tromso"
2000,"1902","Capelin",5572.12,"Tromso"
2000,"1902","Greenland halibut",196.3078,"Tromso"
2000,"1902","Haddock",878.1583,"Tromso"
2000,"1902","Redfish",169.1796,"Tromso"
2000,"1902","Saithe",2459.5423,"Tromso"
2000,"1902","Shrimp",372.014,"Tromso"
2000,"1911","Atlantic cod",68.166,"Kvaefjord"
2000,"1911","Haddock",5.838,"Kvaefjord"
2000,"1911","Redfish",1.478,"Kvaefjord"
2000,"1911","Saithe",61.198,"Kvaefjord"
2000,"1913","Shrimp",22.5802,"Skanland"
2000,"1917","Shrimp",8.0044,"Ibestad"
2000,"1928","Atlantic cod",2651.184,"Torsken"
2000,"1928","Atlantic herring",2821.329,"Torsken"
2000,"1928","Greenland halibut",135.8877,"Torsken"
2000,"1928","Haddock",407.7379,"Torsken"
2000,"1928","Redfish",164.968,"Torsken"
2000,"1928","Saithe",2188.276,"Torsken"
2000,"1929","Atlantic cod",1787.599,"Berg"
2000,"1929","Atlantic herring",16043.496,"Berg"
2000,"1929","Capelin",422.607,"Berg"
2000,"1929","Greenland halibut",102.3653,"Berg"
2000,"1929","Haddock",317.1789,"Berg"
2000,"1929","Redfish",96.8833,"Berg"
2000,"1929","Saithe",1575.3932,"Berg"
2000,"1931","Atlantic cod",717.5703,"Lenvik"
2000,"1931","Atlantic herring",1033.918,"Lenvik"
2000,"1931","Capelin",170,"Lenvik"
2000,"1931","Greenland halibut",42.0576,"Lenvik"
2000,"1931","Haddock",101.5938,"Lenvik"
2000,"1931","Redfish",46.7251,"Lenvik"
2000,"1931","Saithe",920.2537,"Lenvik"
2000,"1931","Shrimp",7.491,"Lenvik"
2000,"1933","Atlantic cod",351.9389,"Balsfjord"
2000,"1933","Haddock",60.895,"Balsfjord"
2000,"1933","Redfish",1.787,"Balsfjord"
2000,"1933","Saithe",54.9672,"Balsfjord"
2000,"1936","Atlantic cod",3992.9884,"Karlsoy"
2000,"1936","Greenland halibut",209.5356,"Karlsoy"
2000,"1936","Haddock",1001.7556,"Karlsoy"
2000,"1936","Redfish",549.4617,"Karlsoy"
2000,"1936","Saithe",6402.9453,"Karlsoy"
2000,"1938","Atlantic cod",20.154,"Lyngen"
2000,"1938","Haddock",8.1592,"Lyngen"
2000,"1938","Redfish",0.3453,"Lyngen"
2000,"1938","Saithe",11.3824,"Lyngen"
2000,"1938","Shrimp",320.4495,"Lyngen"
2000,"1940","Atlantic cod",194.8065,"Kafjord"
2000,"1940","Haddock",29.762,"Kafjord"
2000,"1940","Redfish",11.0783,"Kafjord"
2000,"1940","Saithe",194.6932,"Kafjord"
2000,"1941","Atlantic cod",3073.3416,"Skjervoy"
2000,"1941","Greenland halibut",68.1056,"Skjervoy"
2000,"1941","Haddock",600.6451,"Skjervoy"
2000,"1941","Redfish",338.27,"Skjervoy"
2000,"1941","Saithe",2444.4603,"Skjervoy"
2000,"1941","Shrimp",204.739,"Skjervoy"
2000,"1942","Atlantic cod",731.478,"Nordreisa"
2000,"1942","Haddock",55.1776,"Nordreisa"
2000,"1942","Redfish",0.307,"Nordreisa"
2000,"1942","Saithe",414.3065,"Nordreisa"
2000,"1943","Atlantic cod",723.735,"Kvaenangen"
2000,"1943","Haddock",75.0898,"Kvaenangen"
2000,"1943","Redfish",24.1188,"Kvaenangen"
2000,"1943","Saithe",851.4884,"Kvaenangen"
2000,"2002","Atlantic cod",2692.1719,"Vardo"
2000,"2002","Capelin",278.32,"Vardo"
2000,"2002","Greenland halibut",116.6844,"Vardo"
2000,"2002","Haddock",658.2929,"Vardo"
2000,"2002","Kingcrab",9.097,"Vardo"
2000,"2002","Redfish",81.8247,"Vardo"
2000,"2002","Saithe",255.3871,"Vardo"
2000,"2002","Shrimp",1406.966,"Vardo"
2000,"2003","Atlantic cod",22.413,"Vadso"
2000,"2003","Atlantic herring",1068.274,"Vadso"
2000,"2003","Capelin",8338.421,"Vadso"
2000,"2003","Greenland halibut",0.2352,"Vadso"
2000,"2003","Haddock",8.3319,"Vadso"
2000,"2003","Kingcrab",5.331,"Vadso"
2000,"2003","Redfish",0.3293,"Vadso"
2000,"2003","Saithe",4.3343,"Vadso"
2000,"2003","Shrimp",5.04,"Vadso"
2000,"2004","Atlantic cod",6568.4405,"Hammerfest"
2000,"2004","Atlantic herring",2287.933,"Hammerfest"
2000,"2004","Capelin",35.358,"Hammerfest"
2000,"2004","Greenland halibut",2.6573,"Hammerfest"
2000,"2004","Haddock",1177.7498,"Hammerfest"
2000,"2004","Redfish",68.648,"Hammerfest"
2000,"2004","Saithe",3353.5635,"Hammerfest"
2000,"2012","Atlantic cod",3.306,"Alta"
2000,"2014","Atlantic cod",3614.4509,"Loppa"
2000,"2014","Greenland halibut",13.6854,"Loppa"
2000,"2014","Haddock",384.0948,"Loppa"
2000,"2014","Redfish",189.5674,"Loppa"
2000,"2014","Saithe",2144.5368,"Loppa"
2000,"2015","Atlantic cod",2718.9237,"Hasvik"
2000,"2015","Greenland halibut",0.06,"Hasvik"
2000,"2015","Haddock",392.3044,"Hasvik"
2000,"2015","Redfish",147.8153,"Hasvik"
2000,"2015","Saithe",1522.2311,"Hasvik"
2000,"2017","Atlantic cod",583.9485,"Kvalsund"
2000,"2017","Haddock",35.0264,"Kvalsund"
2000,"2017","Redfish",6.024,"Kvalsund"
2000,"2017","Saithe",77.9974,"Kvalsund"
2000,"2018","Atlantic cod",9451.6133,"Masoy"
2000,"2018","Capelin",548.046,"Masoy"
2000,"2018","Greenland halibut",9.8442,"Masoy"
2000,"2018","Haddock",1538.9775,"Masoy"
2000,"2018","Redfish",112.9687,"Masoy"
2000,"2018","Saithe",1689.419,"Masoy"
2000,"2019","Atlantic cod",6302.7694,"Nordkapp"
2000,"2019","Atlantic herring",3395.257,"Nordkapp"
2000,"2019","Blue whiting",1.5,"Nordkapp"
2000,"2019","Capelin",281.468,"Nordkapp"
2000,"2019","Greenland halibut",21.187,"Nordkapp"
2000,"2019","Haddock",989.667,"Nordkapp"
2000,"2019","Redfish",594.4553,"Nordkapp"
2000,"2019","Saithe",2623.2623,"Nordkapp"
2000,"2020","Atlantic cod",340.4103,"Porsanger"
2000,"2020","Haddock",29.2033,"Porsanger"
2000,"2020","Redfish",0.036,"Porsanger"
2000,"2020","Saithe",26.071,"Porsanger"
2000,"2022","Atlantic cod",3939.5492,"Lebesby"
2000,"2022","Greenland halibut",32.6362,"Lebesby"
2000,"2022","Haddock",733.3291,"Lebesby"
2000,"2022","Redfish",262.4232,"Lebesby"
2000,"2022","Saithe",738.6425,"Lebesby"
2000,"2023","Atlantic cod",1220.2935,"Gamvik"
2000,"2023","Greenland halibut",74.034,"Gamvik"
2000,"2023","Haddock",268.8883,"Gamvik"
2000,"2023","Redfish",157.5316,"Gamvik"
2000,"2023","Saithe",175.9007,"Gamvik"
2000,"2024","Atlantic cod",4167.9342,"Berlevag"
2000,"2024","Greenland halibut",139.8897,"Berlevag"
2000,"2024","Haddock",1071.3758,"Berlevag"
2000,"2024","Redfish",89.0792,"Berlevag"
2000,"2024","Saithe",680.3739,"Berlevag"
2000,"2025","Atlantic cod",182.085,"Tana"
2000,"2025","Haddock",49.0848,"Tana"
2000,"2025","Redfish",15.9638,"Tana"
2000,"2025","Saithe",8.0218,"Tana"
2000,"2027","Atlantic cod",2.157,"Nesseby"
2000,"2027","Greenland halibut",0.0156,"Nesseby"
2000,"2027","Haddock",0.4746,"Nesseby"
2000,"2027","Redfish",0.0083,"Nesseby"
2000,"2027","Saithe",0.1782,"Nesseby"
2000,"2028","Atlantic cod",5646.2528,"Batsfjord"
2000,"2028","Atlantic herring",81.17,"Batsfjord"
2000,"2028","Capelin",4045.226,"Batsfjord"
2000,"2028","Greenland halibut",33.1732,"Batsfjord"
2000,"2028","Haddock",781.384,"Batsfjord"
2000,"2028","Redfish",79.5127,"Batsfjord"
2000,"2028","Saithe",1097.3379,"Batsfjord"
2000,"2030","Atlantic cod",212.717,"Sor-Varanger"
2000,"2030","Greenland halibut",0.3719,"Sor-Varanger"
2000,"2030","Haddock",56.7811,"Sor-Varanger"
2000,"2030","Kingcrab",158.514,"Sor-Varanger"
2000,"2030","Redfish",1.8398,"Sor-Varanger"
2000,"2030","Saithe",0.9177,"Sor-Varanger"
2001,"1804","Atlantic cod",239.0963,"Bodo"
2001,"1804","Atlantic herring",31030.447,"Bodo"
2001,"1804","Blue whiting",12.816,"Bodo"
2001,"1804","Capelin",7360.92,"Bodo"
2001,"1804","Greenland halibut",0.5964,"Bodo"
2001,"1804","Haddock",86.3174,"Bodo"
2001,"1804","Redfish",312.2672,"Bodo"
2001,"1804","Saithe",400.0948,"Bodo"
2001,"1804","Shrimp",12.0815,"Bodo"
2001,"1811","Atlantic cod",30.93,"Bindal"
2001,"1811","Haddock",2.0776,"Bindal"
2001,"1811","Redfish",0.047,"Bindal"
2001,"1811","Saithe",7.938,"Bindal"
2001,"1813","Atlantic cod",161.0708,"Bronnoy"
2001,"1813","Haddock",18.4576,"Bronnoy"
2001,"1813","Redfish",18.287,"Bronnoy"
2001,"1813","Saithe",71.5691,"Bronnoy"
2001,"1813","Shrimp",0.5173,"Bronnoy"
2001,"1818","Atlantic cod",376.9498,"Heroy"
2001,"1818","Greenland halibut",17.6265,"Heroy"
2001,"1818","Haddock",71.7213,"Heroy"
2001,"1818","Redfish",69.3605,"Heroy"
2001,"1818","Saithe",479.3854,"Heroy"
2001,"1818","Shrimp",57.188,"Heroy"
2001,"1822","Atlantic cod",142.995,"Leirfjord"
2001,"1827","Atlantic cod",216.5834,"Donna"
2001,"1827","Atlantic herring",16.767,"Donna"
2001,"1827","Greenland halibut",16.4288,"Donna"
2001,"1827","Haddock",49.2022,"Donna"
2001,"1827","Redfish",73.5072,"Donna"
2001,"1827","Saithe",149.4632,"Donna"
2001,"1833","Atlantic cod",5.8556,"Rana"
2001,"1833","Haddock",3.3717,"Rana"
2001,"1833","Saithe",7.3876,"Rana"
2001,"1834","Atlantic cod",206.879,"Luroy"
2001,"1834","Haddock",11.4129,"Luroy"
2001,"1834","Redfish",49.15,"Luroy"
2001,"1834","Saithe",259.6014,"Luroy"
2001,"1835","Atlantic cod",269.4864,"Traena"
2001,"1835","Atlantic herring",19578.439,"Traena"
2001,"1835","Blue whiting",47.274,"Traena"
2001,"1835","Capelin",546.28,"Traena"
2001,"1835","Greenland halibut",6.9756,"Traena"
2001,"1835","Haddock",91.4901,"Traena"
2001,"1835","Redfish",35.318,"Traena"
2001,"1835","Saithe",998.1865,"Traena"
2001,"1836","Atlantic cod",207.0593,"Rodoy"
2001,"1836","Haddock",141.1708,"Rodoy"
2001,"1836","Redfish",129.8765,"Rodoy"
2001,"1836","Saithe",335.8461,"Rodoy"
2001,"1836","Shrimp",186.134,"Rodoy"
2001,"1837","Atlantic cod",283.5859,"Meloy"
2001,"1837","Haddock",221.0204,"Meloy"
2001,"1837","Redfish",67.4595,"Meloy"
2001,"1837","Saithe",157.7572,"Meloy"
2001,"1838","Atlantic cod",62.3895,"Gildeskal"
2001,"1838","Haddock",37.0622,"Gildeskal"
2001,"1838","Redfish",14.0317,"Gildeskal"
2001,"1838","Saithe",43.4238,"Gildeskal"
2001,"1845","Atlantic cod",50.7345,"Sorfold"
2001,"1845","Haddock",6.1502,"Sorfold"
2001,"1845","Redfish",5.758,"Sorfold"
2001,"1845","Saithe",94.2679,"Sorfold"
2001,"1848","Atlantic cod",383.0707,"Steigen"
2001,"1848","Atlantic herring",115.83,"Steigen"
2001,"1848","Atlantic mackerel",1.264,"Steigen"
2001,"1848","Haddock",87.1276,"Steigen"
2001,"1848","Redfish",94.6733,"Steigen"
2001,"1848","Saithe",718.9238,"Steigen"
2001,"1851","Atlantic herring",14826.867,"Lodingen"
2001,"1851","Capelin",797.7219,"Lodingen"
2001,"1856","Atlantic cod",5735.7367,"Rost"
2001,"1856","Haddock",250.0449,"Rost"
2001,"1856","Redfish",92.9994,"Rost"
2001,"1856","Saithe",2304.3736,"Rost"
2001,"1857","Atlantic cod",3456.94,"Vaeroy"
2001,"1857","Atlantic herring",12831.933,"Vaeroy"
2001,"1857","Blue whiting",4,"Vaeroy"
2001,"1857","Haddock",262.164,"Vaeroy"
2001,"1857","Redfish",37.352,"Vaeroy"
2001,"1857","Saithe",1147.3294,"Vaeroy"
2001,"1859","Atlantic cod",5226.7109,"Flakstad"
2001,"1859","Greenland halibut",477.1748,"Flakstad"
2001,"1859","Haddock",950.0979,"Flakstad"
2001,"1859","Redfish",64.328,"Flakstad"
2001,"1859","Saithe",1060.8476,"Flakstad"
2001,"1860","Atlantic cod",5197.2468,"Vestvagoy"
2001,"1860","Greenland halibut",205.0858,"Vestvagoy"
2001,"1860","Haddock",687.9425,"Vestvagoy"
2001,"1860","Redfish",90.997,"Vestvagoy"
2001,"1860","Saithe",3075.169,"Vestvagoy"
2001,"1865","Atlantic cod",7109.01,"Vagan"
2001,"1865","Atlantic herring",13669.369,"Vagan"
2001,"1865","Atlantic mackerel",2.92,"Vagan"
2001,"1865","Capelin",523.5,"Vagan"
2001,"1865","Greenland halibut",249.6824,"Vagan"
2001,"1865","Haddock",1215.2785,"Vagan"
2001,"1865","Redfish",149.675,"Vagan"
2001,"1865","Saithe",3984.077,"Vagan"
2001,"1865","Shrimp",26.59,"Vagan"
2001,"1866","Atlantic cod",483.009,"Hadsel"
2001,"1866","Greenland halibut",18.0538,"Hadsel"
2001,"1866","Haddock",170.1223,"Hadsel"
2001,"1866","Redfish",16.752,"Hadsel"
2001,"1866","Saithe",336.8222,"Hadsel"
2001,"1867","Atlantic cod",1217.601,"Bo"
2001,"1867","Atlantic herring",8197.336,"Bo"
2001,"1867","Blue whiting",21.5,"Bo"
2001,"1867","Capelin",761.168,"Bo"
2001,"1867","Greenland halibut",21.3757,"Bo"
2001,"1867","Haddock",311.8619,"Bo"
2001,"1867","Redfish",33.685,"Bo"
2001,"1867","Saithe",1212.908,"Bo"
2001,"1868","Atlantic cod",4341.6057,"Oksnes"
2001,"1868","Atlantic herring",758.279,"Oksnes"
2001,"1868","Greenland halibut",478.2023,"Oksnes"
2001,"1868","Haddock",1696.9716,"Oksnes"
2001,"1868","Redfish",204.7265,"Oksnes"
2001,"1868","Saithe",3083.6244,"Oksnes"
2001,"1870","Atlantic cod",0.2205,"Sortland"
2001,"1870","Atlantic herring",4079.824,"Sortland"
2001,"1870","Haddock",0.0084,"Sortland"
2001,"1871","Atlantic cod",3971.6843,"Andoy"
2001,"1871","Greenland halibut",322.2864,"Andoy"
2001,"1871","Haddock",699.8001,"Andoy"
2001,"1871","Redfish",729.6695,"Andoy"
2001,"1871","Saithe",3513.6797,"Andoy"
2001,"1874","Atlantic cod",3309.99,"Moskenes"
2001,"1874","Atlantic herring",646.721,"Moskenes"
2001,"1874","Greenland halibut",280.0212,"Moskenes"
2001,"1874","Haddock",539.2865,"Moskenes"
2001,"1874","Redfish",34.9369,"Moskenes"
2001,"1874","Saithe",2043.2917,"Moskenes"
2001,"1903","Atlantic cod",209.9654,"Harstad"
2001,"1903","Haddock",79.8101,"Harstad"
2001,"1903","Redfish",125.589,"Harstad"
2001,"1903","Saithe",1532.4368,"Harstad"
2001,"1902","Atlantic cod",4121.8186,"Tromso"
2001,"1902","Atlantic herring",46742.102,"Tromso"
2001,"1902","Blue whiting",38.638,"Tromso"
2001,"1902","Capelin",7190.387,"Tromso"
2001,"1902","Greenland halibut",173.0236,"Tromso"
2001,"1902","Haddock",1222.4747,"Tromso"
2001,"1902","Redfish",183.2455,"Tromso"
2001,"1902","Saithe",3330.7602,"Tromso"
2001,"1902","Shrimp",159.142,"Tromso"
2001,"1911","Atlantic cod",72.6806,"Kvaefjord"
2001,"1911","Haddock",10.2158,"Kvaefjord"
2001,"1911","Redfish",2.662,"Kvaefjord"
2001,"1911","Saithe",55.1268,"Kvaefjord"
2001,"1913","Shrimp",21.0084,"Skanland"
2001,"1917","Shrimp",0.4665,"Ibestad"
2001,"1927","Atlantic cod",40.4614,"Tranoy"
2001,"1927","Haddock",4.6977,"Tranoy"
2001,"1927","Redfish",14.416,"Tranoy"
2001,"1927","Saithe",87.6461,"Tranoy"
2001,"1928","Atlantic cod",1999.2923,"Torsken"
2001,"1928","Atlantic herring",2593.249,"Torsken"
2001,"1928","Capelin",57.88,"Torsken"
2001,"1928","Greenland halibut",12.6562,"Torsken"
2001,"1928","Haddock",233.5693,"Torsken"
2001,"1928","Redfish",67.933,"Torsken"
2001,"1928","Saithe",1612.4585,"Torsken"
2001,"1929","Atlantic cod",2456.5058,"Berg"
2001,"1929","Atlantic herring",13406.808,"Berg"
2001,"1929","Capelin",692.367,"Berg"
2001,"1929","Greenland halibut",149.5758,"Berg"
2001,"1929","Haddock",373.2127,"Berg"
2001,"1929","Redfish",74.443,"Berg"
2001,"1929","Saithe",1862.9228,"Berg"
2001,"1931","Atlantic cod",826.5928,"Lenvik"
2001,"1931","Atlantic herring",1792.071,"Lenvik"
2001,"1931","Capelin",86,"Lenvik"
2001,"1931","Greenland halibut",57.846,"Lenvik"
2001,"1931","Haddock",180.1739,"Lenvik"
2001,"1931","Redfish",22.4275,"Lenvik"
2001,"1931","Saithe",879.767,"Lenvik"
2001,"1931","Shrimp",12.503,"Lenvik"
2001,"1933","Atlantic cod",285.2959,"Balsfjord"
2001,"1933","Haddock",43.2647,"Balsfjord"
2001,"1933","Redfish",1.86,"Balsfjord"
2001,"1933","Saithe",33.7135,"Balsfjord"
2001,"1936","Atlantic cod",6065.5461,"Karlsoy"
2001,"1936","Greenland halibut",256.477,"Karlsoy"
2001,"1936","Haddock",1343.3992,"Karlsoy"
2001,"1936","Redfish",280.6267,"Karlsoy"
2001,"1936","Saithe",5714.7507,"Karlsoy"
2001,"1938","Shrimp",268.639,"Lyngen"
2001,"1940","Atlantic cod",192.6975,"Kafjord"
2001,"1940","Haddock",31.75,"Kafjord"
2001,"1940","Redfish",25.544,"Kafjord"
2001,"1940","Saithe",216.877,"Kafjord"
2001,"1941","Atlantic cod",4146.512,"Skjervoy"
2001,"1941","Greenland halibut",23.4824,"Skjervoy"
2001,"1941","Haddock",767.8649,"Skjervoy"
2001,"1941","Redfish",228.4215,"Skjervoy"
2001,"1941","Saithe",4401.9447,"Skjervoy"
2001,"1941","Shrimp",119.101,"Skjervoy"
2001,"1942","Atlantic cod",538.9655,"Nordreisa"
2001,"1942","Haddock",54.8435,"Nordreisa"
2001,"1942","Redfish",2.8233,"Nordreisa"
2001,"1942","Saithe",426.2999,"Nordreisa"
2001,"1943","Atlantic cod",935.6069,"Kvaenangen"
2001,"1943","Haddock",67.335,"Kvaenangen"
2001,"1943","Redfish",27.2767,"Kvaenangen"
2001,"1943","Saithe",685.6346,"Kvaenangen"
2001,"2002","Atlantic cod",2939.1295,"Vardo"
2001,"2002","Capelin",155.694,"Vardo"
2001,"2002","Greenland halibut",140.9094,"Vardo"
2001,"2002","Haddock",1001.3062,"Vardo"
2001,"2002","Kingcrab",90.396,"Vardo"
2001,"2002","Redfish",88.6236,"Vardo"
2001,"2002","Saithe",143.2336,"Vardo"
2001,"2002","Shrimp",467.45,"Vardo"
2001,"2003","Atlantic cod",153.7831,"Vadso"
2001,"2003","Atlantic herring",128.573,"Vadso"
2001,"2003","Capelin",7441.318,"Vadso"
2001,"2003","Greenland halibut",0.0276,"Vadso"
2001,"2003","Haddock",6.0634,"Vadso"
2001,"2003","Kingcrab",1.699,"Vadso"
2001,"2003","Redfish",0.0393,"Vadso"
2001,"2003","Saithe",130.1385,"Vadso"
2001,"2003","Shrimp",0.906,"Vadso"
2001,"2004","Atlantic cod",6640.1705,"Hammerfest"
2001,"2004","Atlantic herring",3846.916,"Hammerfest"
2001,"2004","Capelin",593.463,"Hammerfest"
2001,"2004","Greenland halibut",1.5216,"Hammerfest"
2001,"2004","Haddock",1220.0859,"Hammerfest"
2001,"2004","Redfish",89.9128,"Hammerfest"
2001,"2004","Saithe",3028.1013,"Hammerfest"
2001,"2014","Atlantic cod",3091.7535,"Loppa"
2001,"2014","Capelin",155.54,"Loppa"
2001,"2014","Greenland halibut",29.2671,"Loppa"
2001,"2014","Haddock",295.4901,"Loppa"
2001,"2014","Redfish",133.4982,"Loppa"
2001,"2014","Saithe",2543.0247,"Loppa"
2001,"2015","Atlantic cod",4251.9916,"Hasvik"
2001,"2015","Greenland halibut",11.1366,"Hasvik"
2001,"2015","Haddock",754.7102,"Hasvik"
2001,"2015","Redfish",146.1527,"Hasvik"
2001,"2015","Saithe",1389.2537,"Hasvik"
2001,"2017","Atlantic cod",505.716,"Kvalsund"
2001,"2017","Haddock",20.1714,"Kvalsund"
2001,"2017","Redfish",0.659,"Kvalsund"
2001,"2017","Saithe",11.1556,"Kvalsund"
2001,"2018","Atlantic cod",10191.6107,"Masoy"
2001,"2018","Greenland halibut",2.846,"Masoy"
2001,"2018","Haddock",1942.832,"Masoy"
2001,"2018","Redfish",132.8658,"Masoy"
2001,"2018","Saithe",2763.8008,"Masoy"
2001,"2019","Atlantic cod",6293.6644,"Nordkapp"
2001,"2019","Atlantic herring",1818.155,"Nordkapp"
2001,"2019","Capelin",1885.349,"Nordkapp"
2001,"2019","Greenland halibut",16.53,"Nordkapp"
2001,"2019","Haddock",1362.8662,"Nordkapp"
2001,"2019","Redfish",405.43,"Nordkapp"
2001,"2019","Saithe",3007.9642,"Nordkapp"
2001,"2020","Atlantic cod",306.6147,"Porsanger"
2001,"2020","Haddock",31.8845,"Porsanger"
2001,"2020","Redfish",0.631,"Porsanger"
2001,"2020","Saithe",14.8224,"Porsanger"
2001,"2022","Atlantic cod",3866.4843,"Lebesby"
2001,"2022","Greenland halibut",38.9029,"Lebesby"
2001,"2022","Haddock",836.3465,"Lebesby"
2001,"2022","Kingcrab",22.43,"Lebesby"
2001,"2022","Redfish",193.696,"Lebesby"
2001,"2022","Saithe",507.1147,"Lebesby"
2001,"2023","Atlantic cod",1437.4813,"Gamvik"
2001,"2023","Greenland halibut",88.0719,"Gamvik"
2001,"2023","Haddock",331.4102,"Gamvik"
2001,"2023","Kingcrab",11.51,"Gamvik"
